"api_route","methods","handler_symbols","business_domain","capability_ids","permission_guard","read_write","mutation_type","operator_facing_indirectly","authority_classification","review_status","evidence"
"/api/angelcare-marketplace/family/support/:ticketId/messages","POST","handleSupportMessage","INTERNAL_SYSTEM_AUTHORITY","NOT_APPLICABLE","marketplace.family.dashboard|marketplace.family.profile.view|marketplace.family.profile.manage|marketplace.family.children.view|marketplace.family.children.manage|marketplace.family.diagnostics.view|marketplace.family.diagnostics.create|marketplace.family.requests.view|marketplace.family.requests.create|marketplace.family.missions.view|marketplace.family.support.view|marketplace.family.support.create|marketplace.family.admin.view|marketplace.family.requests.manage|marketplace.family.requests.qualify","WRITE","POST via handleSupportMessage","NO","INTERNAL_SYSTEM_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/family/support/[ticketId]/messages/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/family/support/:ticketId","GET","handleSupportTicket","INTERNAL_SYSTEM_AUTHORITY","NOT_APPLICABLE","marketplace.family.dashboard|marketplace.family.profile.view|marketplace.family.profile.manage|marketplace.family.children.view|marketplace.family.children.manage|marketplace.family.diagnostics.view|marketplace.family.diagnostics.create|marketplace.family.requests.view|marketplace.family.requests.create|marketplace.family.missions.view|marketplace.family.support.view|marketplace.family.support.create|marketplace.family.admin.view|marketplace.family.requests.manage|marketplace.family.requests.qualify","READ","NOT_APPLICABLE","NO","INTERNAL_SYSTEM_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/family/support/[ticketId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/family/support","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","INTERNAL_SYSTEM_AUTHORITY","NOT_APPLICABLE","marketplace.family.dashboard|marketplace.family.profile.view|marketplace.family.profile.manage|marketplace.family.children.view|marketplace.family.children.manage|marketplace.family.diagnostics.view|marketplace.family.diagnostics.create|marketplace.family.requests.view|marketplace.family.requests.create|marketplace.family.missions.view|marketplace.family.support.view|marketplace.family.support.create|marketplace.family.admin.view|marketplace.family.requests.manage|marketplace.family.requests.qualify","READ","NOT_APPLICABLE","NO","INTERNAL_SYSTEM_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/family/support/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/invoice-readiness/evaluate","POST","handleInvoiceReadinessEvaluation","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","WRITE","POST via handleInvoiceReadinessEvaluation","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/invoice-readiness/evaluate/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/invoice-readiness","GET","handleInvoiceReadiness","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/invoice-readiness/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/margin-exceptions/:exceptionId/decision","POST","handleMarginDecision","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","WRITE","POST via handleMarginDecision","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/margin-exceptions/[exceptionId]/decision/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/margin-exceptions","GET","handleMarginExceptions","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/margin-exceptions/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/price-books/:priceBookId/transition","POST","handlePriceBookTransition","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","WRITE","POST via handlePriceBookTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/price-books/[priceBookId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/price-books","GET|POST","handlePriceBooks","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ_WRITE","POST via handlePriceBooks","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/price-books/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/price-rules/:priceRuleId/evaluate","POST","handleFinancialRuleEvaluation","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","WRITE","POST via handleFinancialRuleEvaluation","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/price-rules/[priceRuleId]/evaluate/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/price-rules","GET","handlePriceRules","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/price-rules/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/reconciliation/:eventId/resolve","POST","handleReconciliationResolution","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","WRITE","POST via handleReconciliationResolution","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/reconciliation/[eventId]/resolve/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/reconciliation","GET","handleReconciliation","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/reconciliation/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/revenue-streams","GET","handleRevenueStreams","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/revenue-streams/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/finance/summary","GET","handleFinanceSummary","Finance","CAP-B10-001","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/finance/summary/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/audit/export","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/audit/export/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/audit","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/audit/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/configuration/:key","PATCH","handleConfigurationPatch","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","WRITE","PATCH via handleConfigurationPatch","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/configuration/[key]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/configuration","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/configuration/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/context","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/context/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/feature-flags/:flagKey","PATCH","handleFeatureFlagPatch","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","WRITE","PATCH via handleFeatureFlagPatch","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/feature-flags/[flagKey]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/feature-flags","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/feature-flags/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/health","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/health/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/modules/:moduleKey","GET|PATCH","handleModuleGet|handleModulePatch","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ_WRITE","PATCH via handleModuleGet|handleModulePatch","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/modules/[moduleKey]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/modules/:moduleKey/transition","POST","handleModuleTransitionPost","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","WRITE","POST via handleModuleTransitionPost","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/modules/[moduleKey]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/modules","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/modules/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/readiness/:checkKey","PATCH","handleReadinessPatch","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","WRITE","PATCH via handleReadinessPatch","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/readiness/[checkKey]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/readiness","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/readiness/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/foundation/readiness/sign-off","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/foundation/readiness/sign-off/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/growth/experiments/:experimentId/transition","POST","handleExperimentTransition","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","WRITE","POST via handleExperimentTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/growth/experiments/[experimentId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/growth/experiments","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Marketing & promotions","CAP-B06-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/growth/experiments/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/growth/opportunities","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Marketing & promotions","CAP-B06-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/growth/opportunities/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/homepage/:kind","GET|POST|PATCH|DELETE","handleHomepageAdmin","Boutique","CAP-B05-001","marketplace.cms.pages.manage","READ_WRITE","POST|PATCH|DELETE via handleHomepageAdmin","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/homepage/[kind]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/homepage/engagement","GET|POST","handleHomepageEngagement","Boutique","CAP-B05-001","marketplace.cms.pages.manage","READ_WRITE","POST via handleHomepageEngagement","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/homepage/engagement/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/intelligence/executive","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/intelligence/executive/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/intelligence/metrics","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/intelligence/metrics/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/intelligence/observations","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/intelligence/observations/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/:journeyId/actions/:actionId/complete","POST","handleCompleteCustomerAction","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","WRITE","POST via handleCompleteCustomerAction","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/[journeyId]/actions/[actionId]/complete/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/:journeyId/change-requests","POST","handleCreateChangeRequest","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","WRITE","POST via handleCreateChangeRequest","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/[journeyId]/change-requests/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/:journeyId/recovery","POST","handleCreateRecovery","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","WRITE","POST via handleCreateRecovery","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/[journeyId]/recovery/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/:journeyId","GET","handleCustomerJourney","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/[journeyId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/account","GET","handleCustomerAccount","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/account/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/admin/:journeyId","GET|PATCH","handleAdminJourney","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ_WRITE","PATCH via handleAdminJourney","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/admin/[journeyId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/admin","GET","handleAdminJourneys","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/admin/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/admin/summary","GET","handleAdminSummary","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/admin/summary/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/category-native/:journeyId","GET","handleCategoryNativeJourney","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/category-native/[journeyId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys/notifications/:notificationId/acknowledge","POST","handleAcknowledgeNotification","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","WRITE","POST via handleAcknowledgeNotification","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/notifications/[notificationId]/acknowledge/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/journeys","GET","handleCustomerJourneys","Opérations","CAP-B07-001","marketplace.journeys.view|marketplace.journeys.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/journeys/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/launch/approvals","GET","handleLaunchApprovals","Trust & qualité","CAP-B11-001","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/launch/approvals/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/launch/evidence","GET","handleLaunchEvidence","Trust & qualité","CAP-B11-001","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/launch/evidence/route.ts; route exports, imported handler chain and server permission authority inspected."
