"capability_id","workspace","canonical_route","object_type","action","backend_authority","permission","interaction_surface","current_frontend_exposure","required_final_exposure","source_review_status","implementation_status","verification_status","evidence"
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/publication/refresh","POST INLINE_ROUTE_HANDLER","/api/angelcare-marketplace/admin/publication/refresh","marketplace.publication.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/publication/refresh/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/publication/rollback","POST handleCommerceAction","/api/angelcare-marketplace/admin/publication/rollback","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/publication/rollback/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/admin/reality/:domain/:recordId","PATCH handleRealityRecordCommand","/api/angelcare-marketplace/admin/reality/:domain/:recordId","WORKSPACE_ACCESS_AUTHORITY","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/reality/[domain]/[recordId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/admin/reality/:domain","POST handleRealityCollection","/api/angelcare-marketplace/admin/reality/:domain","WORKSPACE_ACCESS_AUTHORITY","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/reality/[domain]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/receipts","POST handleReceipts","/api/angelcare-marketplace/admin/receipts","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/receipts/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/search-rules","POST handleSearchRules","/api/angelcare-marketplace/admin/search-rules","marketplace.commerce.view|marketplace.publication.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.public.inquiries.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/search-rules/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/subscriptions/:subscriptionId","PATCH handleSubscription","/api/angelcare-marketplace/admin/subscriptions/:subscriptionId","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/subscriptions/[subscriptionId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B04-001","Commandes & réservations","/angelcare-marketplace/admin/orders","/api/angelcare-marketplace/admin/subscriptions","POST handleSubscriptions","/api/angelcare-marketplace/admin/subscriptions","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","selected-order inspector and governed lifecycle modal","EnterpriseOrderCommand","selected-order inspector and governed lifecycle modal","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/subscriptions/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/subscriptions","POST handleSubscriptions","/api/angelcare-marketplace/admin/subscriptions","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/subscriptions/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/admin/suppliers/:supplierId","PATCH handleAdminSupplier","/api/angelcare-marketplace/admin/suppliers/:supplierId","marketplace.admin.access|marketplace.family.admin.view|marketplace.family.admin.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.finance.exceptions.approve|marketplace.operations.missions.create|marketplace.operations.view|marketplace.catalog.suppliers.manage|marketplace.catalog.suppliers.view","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/suppliers/[supplierId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/admin/suppliers","POST handleAdminSuppliers","/api/angelcare-marketplace/admin/suppliers","marketplace.admin.access|marketplace.family.admin.view|marketplace.family.admin.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.finance.exceptions.approve|marketplace.operations.missions.create|marketplace.operations.view|marketplace.catalog.suppliers.manage|marketplace.catalog.suppliers.view","Network contextual inspectors","NetworkAreaPage","Network contextual inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/suppliers/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/wallet/accounts/:walletId/adjustment","POST handleAdminWalletAdjustment","/api/angelcare-marketplace/admin/wallet/accounts/:walletId/adjustment","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/accounts/[walletId]/adjustment/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/wallet/accounts/:walletId/restriction","PATCH handleAdminWalletRestriction","/api/angelcare-marketplace/admin/wallet/accounts/:walletId/restriction","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/accounts/[walletId]/restriction/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/wallet/imports","POST handleAdminWalletPolicyImport","/api/angelcare-marketplace/admin/wallet/imports","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/imports/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/wallet/policies/:policyId","PATCH handleAdminWalletPolicy","/api/angelcare-marketplace/admin/wallet/policies/:policyId","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/policies/[policyId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/wallet/policies","POST handleAdminWalletPolicies","/api/angelcare-marketplace/admin/wallet/policies","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/policies/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/wallet/reconciliation/:itemId/transition","POST handleAdminWalletReconciliationTransition","/api/angelcare-marketplace/admin/wallet/reconciliation/:itemId/transition","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/reconciliation/[itemId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/wallet/simulations","POST handleAdminWalletSimulation","/api/angelcare-marketplace/admin/wallet/simulations","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/wallet/simulations/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/admin/workspace-access","POST handleWorkspaceAccess","/api/angelcare-marketplace/admin/workspace-access","marketplace.admin.access","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/workspace-access/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/analytics/refresh","POST handleAnalyticsRefresh","/api/angelcare-marketplace/analytics/refresh","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.security.view|marketplace.security.access_review|marketplace.security.isolation.review|marketplace.security.events.view|marketplace.backup.view|marketplace.recovery_test.approve","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/analytics/refresh/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/corporates/quotas/:quotaId/consume","POST handleCorporateUsage","/api/angelcare-marketplace/b2b/corporates/quotas/:quotaId/consume","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/corporates/quotas/[quotaId]/consume/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/diagnostics/:diagnosticId/convert","POST handleDiagnosticConversion","/api/angelcare-marketplace/b2b/diagnostics/:diagnosticId/convert","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/diagnostics/[diagnosticId]/convert/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/diagnostics/:diagnosticId/transition","POST handleDiagnosticTransition","/api/angelcare-marketplace/b2b/diagnostics/:diagnosticId/transition","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/diagnostics/[diagnosticId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/diagnostics","POST handleDiagnostics","/api/angelcare-marketplace/b2b/diagnostics","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/diagnostics/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/organizations","POST handleOrganizations","/api/angelcare-marketplace/b2b/organizations","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/organizations/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/programs/:programId/transition","POST handleProgramTransition","/api/angelcare-marketplace/b2b/programs/:programId/transition","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/programs/[programId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/b2b/public/diagnostics","POST handlePublicDiagnostic","/api/angelcare-marketplace/b2b/public/diagnostics","marketplace.b2b.view|marketplace.b2b.create|marketplace.b2b.diagnostics.manage|marketplace.b2b.diagnostics.view|marketplace.b2b.diagnostics.review|marketplace.b2b.conversions.manage|marketplace.b2b.programs.view|marketplace.b2b.programs.manage|marketplace.b2b.establishments.quality_review|marketplace.b2b.hospitality.view|marketplace.b2b.health_partners.view|marketplace.b2b.corporates.view|marketplace.b2b.corporates.impact_view|marketplace.b2b.corporates.eligibility_manage","Academy contextual command links","AcademyCommand","Academy contextual command links","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/b2b/public/diagnostics/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/backoffice/actions/:actionId","PATCH handleActionUpdate","/api/angelcare-marketplace/backoffice/actions/:actionId","marketplace.backoffice.command.view|marketplace.backoffice.search|marketplace.backoffice.approvals.view|marketplace.backoffice.approvals.create|marketplace.backoffice.approvals.decide|marketplace.backoffice.actions.view|marketplace.backoffice.actions.manage|marketplace.backoffice.objects.view|marketplace.backoffice.objects.comment|marketplace.backoffice.briefs.view","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/backoffice/actions/[actionId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/backoffice/approvals/:approvalId/decision","POST handleApprovalDecision","/api/angelcare-marketplace/backoffice/approvals/:approvalId/decision","marketplace.backoffice.command.view|marketplace.backoffice.search|marketplace.backoffice.approvals.view|marketplace.backoffice.approvals.create|marketplace.backoffice.approvals.decide|marketplace.backoffice.actions.view|marketplace.backoffice.actions.manage|marketplace.backoffice.objects.view|marketplace.backoffice.objects.comment|marketplace.backoffice.briefs.view","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/backoffice/approvals/[approvalId]/decision/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId/comments","POST handleObjectComment","/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId/comments","marketplace.backoffice.command.view|marketplace.backoffice.search|marketplace.backoffice.approvals.view|marketplace.backoffice.approvals.create|marketplace.backoffice.approvals.decide|marketplace.backoffice.actions.view|marketplace.backoffice.actions.manage|marketplace.backoffice.objects.view|marketplace.backoffice.objects.comment|marketplace.backoffice.briefs.view","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/backoffice/objects/[objectType]/[objectId]/comments/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId","POST handleObjectComment|handleObjectDossier","/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId","marketplace.backoffice.command.view|marketplace.backoffice.search|marketplace.backoffice.approvals.view|marketplace.backoffice.approvals.create|marketplace.backoffice.approvals.decide|marketplace.backoffice.actions.view|marketplace.backoffice.actions.manage|marketplace.backoffice.objects.view|marketplace.backoffice.objects.comment|marketplace.backoffice.briefs.view","Contextual lifecycle decision desks on linked authorities","TrustCommand; AdminWorkspaceContextNav","Contextual lifecycle decision desks on linked authorities","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/backoffice/objects/[objectType]/[objectId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B01-001","Accueil / Produits & services","/angelcare-marketplace/admin","/api/angelcare-marketplace/catalog/:itemId/transition","POST handleCatalogTransition","/api/angelcare-marketplace/catalog/:itemId/transition","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","SOURCE_REVIEWED","OperatorExcellenceCockpit","SOURCE_REVIEWED","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/catalog/[itemId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B04-001","Commandes & réservations","/angelcare-marketplace/admin/orders","/api/angelcare-marketplace/catalog/:itemId/transition","POST handleCatalogTransition","/api/angelcare-marketplace/catalog/:itemId/transition","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","selected-order inspector and governed lifecycle modal","EnterpriseOrderCommand","selected-order inspector and governed lifecycle modal","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/catalog/[itemId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/catalog/:itemId/transition","POST handleCatalogTransition","/api/angelcare-marketplace/catalog/:itemId/transition","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","Network contextual inspectors","NetworkAreaPage","Network contextual inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/catalog/[itemId]/transition/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B01-001","Accueil / Produits & services","/angelcare-marketplace/admin","/api/angelcare-marketplace/catalog","POST handleCatalog","/api/angelcare-marketplace/catalog","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","SOURCE_REVIEWED","OperatorExcellenceCockpit","SOURCE_REVIEWED","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/catalog/route.ts; mutation method, imported handler and canonical exposure reconciled."
