"source_item_id","source_kind","source_file","route","batch_mapping","exported_symbols","imports","referenced_components","repository_service_symbols","redirect_information","operator_relevance","capability_ids","review_status","authority_classification","final_disposition","evidence"
"API-604","API_ROUTE","app/api/angelcare-marketplace/admin/customers/[customerId]/family/children/[childId]/route.ts","/api/angelcare-marketplace/admin/customers/:customerId/family/children/:childId","UNMAPPED","PATCH","@/angelcare-marketplace/admin-control-plane/api-handlers","admin-control-plane/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/customers/[customerId]/family/children/[childId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-605","API_ROUTE","app/api/angelcare-marketplace/admin/customers/[customerId]/family/children/route.ts","/api/angelcare-marketplace/admin/customers/:customerId/family/children","UNMAPPED","GET|POST","@/angelcare-marketplace/admin-control-plane/api-handlers","admin-control-plane/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/customers/[customerId]/family/children/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-606","API_ROUTE","app/api/angelcare-marketplace/admin/customers/[customerId]/family/route.ts","/api/angelcare-marketplace/admin/customers/:customerId/family","UNMAPPED","GET|PATCH","@/angelcare-marketplace/admin-control-plane/api-handlers","admin-control-plane/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/customers/[customerId]/family/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-607","API_ROUTE","app/api/angelcare-marketplace/admin/customers/[customerId]/route.ts","/api/angelcare-marketplace/admin/customers/:customerId","UNMAPPED","GET|PATCH","@/angelcare-marketplace/admin-control-plane/api-handlers","admin-control-plane/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/customers/[customerId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-608","API_ROUTE","app/api/angelcare-marketplace/admin/customers/route.ts","/api/angelcare-marketplace/admin/customers","UNMAPPED","GET|POST","@/angelcare-marketplace/admin-control-plane/api-handlers","admin-control-plane/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/customers/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-609","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/bulk-operations/route.ts","/api/angelcare-marketplace/admin/enterprise-command/bulk-operations","B07","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/bulk-operations/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-610","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/command-center/route.ts","/api/angelcare-marketplace/admin/enterprise-command/command-center","UNMAPPED","GET","@/angelcare-marketplace/auth/context|@/angelcare-marketplace/enterprise-command/command-center-repository|@/angelcare-marketplace/server/request","auth/context|enterprise-command/command-center-repository|server/request","repository","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/command-center/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-611","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/customers/[customerId]/route.ts","/api/angelcare-marketplace/admin/enterprise-command/customers/:customerId","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/customers/[customerId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-612","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/documents/export/route.ts","/api/angelcare-marketplace/admin/enterprise-command/documents/export","B04|B07","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B04-001|CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/documents/export/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-613","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/live-map/route.ts","/api/angelcare-marketplace/admin/enterprise-command/live-map","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/live-map/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-614","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/missions/route.ts","/api/angelcare-marketplace/admin/enterprise-command/missions","B07","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/missions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-615","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/operator-workspace/route.ts","/api/angelcare-marketplace/admin/enterprise-command/operator-workspace","UNMAPPED","GET|PATCH","@/angelcare-marketplace/enterprise-command/sovereign-api-handlers","enterprise-command/sovereign-api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/operator-workspace/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-616","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/orders/[orderId]/operate/route.ts","/api/angelcare-marketplace/admin/enterprise-command/orders/:orderId/operate","UNMAPPED","PATCH","@/angelcare-marketplace/enterprise-command/sovereign-api-handlers","enterprise-command/sovereign-api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/orders/[orderId]/operate/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-617","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/orders/[orderId]/route.ts","/api/angelcare-marketplace/admin/enterprise-command/orders/:orderId","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/orders/[orderId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-618","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/commit/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/commit","UNMAPPED","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/commit/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-619","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/result/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/:jobId/result","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/result/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-620","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/retry/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/:jobId/retry","UNMAPPED","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/retry/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-621","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/:jobId","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-622","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/run/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/:jobId/run","UNMAPPED","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/[jobId]/run/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-623","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs","UNMAPPED","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/jobs/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-624","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/product-import/preview/route.ts","/api/angelcare-marketplace/admin/enterprise-command/product-import/preview","UNMAPPED","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/product-import/preview/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-625","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/pulse/route.ts","/api/angelcare-marketplace/admin/enterprise-command/pulse","B11","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/pulse/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-626","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/search/route.ts","/api/angelcare-marketplace/admin/enterprise-command/search","UNMAPPED","dynamic|GET","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/search/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-627","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/segments/route.ts","/api/angelcare-marketplace/admin/enterprise-command/segments","B06","dynamic|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B06-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/segments/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-628","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/segments/saved/[segmentId]/route.ts","/api/angelcare-marketplace/admin/enterprise-command/segments/saved/:segmentId","UNMAPPED","PATCH|DELETE","@/angelcare-marketplace/enterprise-command/sovereign-api-handlers","enterprise-command/sovereign-api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/segments/saved/[segmentId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-629","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/segments/saved/route.ts","/api/angelcare-marketplace/admin/enterprise-command/segments/saved","B06","GET|POST","@/angelcare-marketplace/enterprise-command/sovereign-api-handlers","enterprise-command/sovereign-api-handlers","NONE","NONE","YES","CAP-B06-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/segments/saved/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-630","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/templates/[templateKey]/versions/route.ts","/api/angelcare-marketplace/admin/enterprise-command/templates/:templateKey/versions","UNMAPPED","GET|POST","@/angelcare-marketplace/enterprise-command/api-handlers|@/angelcare-marketplace/enterprise-command/types","enterprise-command/api-handlers|enterprise-command/types","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/templates/[templateKey]/versions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-631","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-command/templates/route.ts","/api/angelcare-marketplace/admin/enterprise-command/templates","UNMAPPED","dynamic|GET|POST","@/angelcare-marketplace/enterprise-command/api-handlers","enterprise-command/api-handlers","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-command/templates/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-632","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise-control/route.ts","/api/angelcare-marketplace/admin/enterprise-control","UNMAPPED","GET","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise-control/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-633","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/lines/[lineId]/route.ts","/api/angelcare-marketplace/admin/enterprise/orders/:orderId/lines/:lineId","UNMAPPED","PATCH","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/lines/[lineId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-634","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/lines/route.ts","/api/angelcare-marketplace/admin/enterprise/orders/:orderId/lines","UNMAPPED","POST","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/lines/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-635","API_ROUTE","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/route.ts","/api/angelcare-marketplace/admin/enterprise/orders/:orderId","UNMAPPED","GET","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-636","API_ROUTE","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/[guardianId]/route.ts","/api/angelcare-marketplace/admin/families/:familyId/guardians/:guardianId","UNMAPPED","PATCH","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/[guardianId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-637","API_ROUTE","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/route.ts","/api/angelcare-marketplace/admin/families/:familyId/guardians","UNMAPPED","GET|POST","@/angelcare-marketplace/enterprise-closure/api-handlers","enterprise-closure/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-638","API_ROUTE","app/api/angelcare-marketplace/admin/families/route.ts","/api/angelcare-marketplace/admin/families","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","YES","CAP-B03-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/families/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-639","API_ROUTE","app/api/angelcare-marketplace/admin/family-requests/[requestId]/qualify/route.ts","/api/angelcare-marketplace/admin/family-requests/:requestId/qualify","UNMAPPED","POST","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","YES","CAP-B03-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/family-requests/[requestId]/qualify/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-640","API_ROUTE","app/api/angelcare-marketplace/admin/family-requests/route.ts","/api/angelcare-marketplace/admin/family-requests","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","YES","CAP-B03-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/family-requests/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-641","API_ROUTE","app/api/angelcare-marketplace/admin/finance-control-ledger/route.ts","/api/angelcare-marketplace/admin/finance-control-ledger","B10","GET","@/angelcare-marketplace/financial-control-ledger/api-handlers","financial-control-ledger/api-handlers","NONE","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/finance-control-ledger/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-642","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/analytics/route.ts","/api/angelcare-marketplace/admin/footer-studio/analytics","B05","GET","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/analytics/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-643","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/contacts/[deskId]/route.ts","/api/angelcare-marketplace/admin/footer-studio/contacts/:deskId","UNMAPPED","PATCH","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/contacts/[deskId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-644","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/contacts/route.ts","/api/angelcare-marketplace/admin/footer-studio/contacts","B05","GET|POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/contacts/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-645","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/actions/[action]/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/actions/:action","UNMAPPED","POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/actions/[action]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-646","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId","UNMAPPED","GET|PATCH","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-647","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/links/[linkId]/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/sections/:sectionId/links/:linkId","UNMAPPED","PATCH","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/links/[linkId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-648","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/links/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/sections/:sectionId/links","UNMAPPED","POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/links/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-649","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/sections/:sectionId","UNMAPPED","PATCH","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/[sectionId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-650","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/reorder/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/sections/reorder","UNMAPPED","POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/reorder/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-651","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/sections","UNMAPPED","GET|POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/sections/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-652","API_ROUTE","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/versions/[versionId]/restore/route.ts","/api/angelcare-marketplace/admin/footer-studio/profiles/:profileId/versions/:versionId/restore","UNMAPPED","POST","@/angelcare-marketplace/footer-studio/api-handlers","footer-studio/api-handlers","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/admin/footer-studio/profiles/[profileId]/versions/[versionId]/restore/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
